	Identifier	PE	GRAVY	Description
148	NX_A0A286YFK9-1	2	0.15490196078431367	"NX_A0A286YFK9-1
nP20K SMIM38 SMIM38
Small integral
membrane protein 38
isoform Iso 1 PE=2"
149	NX_A0A2R8Y4Y8-1	3	-0.30375	"NX_A0A2R8Y4Y8-1
nP20K OOSP4B OOSP4B
Oocyte-secreted
protein 4B isoform
Iso 1 PE=3"
150	NX_A0A2R8YCJ5-1	2	0.02365591397849434	"NX_A0A2R8YCJ5-1
nP20K SMIM41 SMIM41
Small integral
membrane protein 41
isoform Iso 1 PE=2"
151	NX_A0A2R8YFL7-1	2	0.15869565217391302	"NX_A0A2R8YFL7-1
nP20K OOSP4A OOSP4A
Oocyte-secreted
protein 4A isoform
Iso 1 PE=2"
152	NX_A0A2R8YFM6-1	2	0.08549222797927467	"NX_A0A2R8YFM6-1
nP20K OOSP3 OOSP3
Oocyte-secreted
protein 3 isoform
Iso 1 PE=2"
153	NX_A0A539-1	3	-0.21578947368421056	"NX_A0A539-1 nP20K
TRBV4-2 TRBV4-2 T
cell receptor beta
variable 4-2 isoform
Iso 1 PE=3"
154	NX_A0A576-1	3	-0.2438596491228068	"NX_A0A576-1 nP20K
TRBV3-1 TRBV3-1 T
cell receptor beta
variable 3-1 isoform
Iso 1 PE=3"
155	NX_A0A577-1	3	-0.16578947368421057	"NX_A0A577-1 nP20K
TRBV4-1 TRBV4-1 T
cell receptor beta
variable 4-1 isoform
Iso 1 PE=3"
156	NX_A0A584-1	3	-0.05217391304347821	"NX_A0A584-1 nP20K
TRBV11-2 TRBV11-2 T
cell receptor beta
variable 11-2
isoform Iso 1 PE=3"
157	NX_A0A589-1	3	-0.14561403508771928	"NX_A0A589-1 nP20K
TRBV4-3 TRBV4-3 T
cell receptor beta
variable 4-3 isoform
Iso 1 PE=3"
158	NX_A0A597-1	3	-0.09298245614035086	"NX_A0A597-1 nP20K
TRBV5-5 TRBV5-5 T
cell receptor beta
variable 5-5 isoform
Iso 1 PE=3"
159	NX_A0A599-1	3	-0.18859649122807015	"NX_A0A599-1 nP20K
TRBV5-6 TRBV5-6 T
cell receptor beta
variable 5-6 isoform
Iso 1 PE=3"
160	NX_A0A5A2-1	3	-0.1605263157894736	"NX_A0A5A2-1 nP20K
TRBV5-8 TRBV5-8 T
cell receptor beta
variable 5-8 isoform
Iso 1 PE=3"
161	NX_A0A5A6-1	3	-0.09217391304347805	"NX_A0A5A6-1 nP20K
TRBV11-3 TRBV11-3 T
cell receptor beta
variable 11-3
isoform Iso 1 PE=3"
162	NX_A0A5B0-1	3	-0.22260869565217384	"NX_A0A5B0-1 nP20K
TRBV14 TRBV14 T cell
receptor beta
variable 14 isoform
Iso 1 PE=3"
163	NX_A0A5B7-1	3	0.17567567567567582	"NX_A0A5B7-1 nP20K
TRBV29-1 TRBV29-1 T
cell receptor beta
variable 29-1
isoform Iso 1 PE=3"
164	NX_A0AVI2-1	2	-0.42236266407389556	"NX_A0AVI2-1 nP20K
FER1L5 FER1L5
Fer-1-like protein 5
isoform Iso 1 PE=2"
165	NX_A0JD32-1	3	-0.23620689655172408	"NX_A0JD32-1 nP20K
TRAV38-2DV8
TRAV38-2DV8 T cell
receptor alpha
variable 38-2/delta
variable 8 isoform
Iso 1 PE=3"
166	NX_A0JP26-1	2	-0.7753872633390694	"NX_A0JP26-1 nP20K
POTEB3 POTEB3 POTE
ankyrin domain
family member B3
isoform Iso 1 PE=2"
167	NX_A0PG75-1	2	0.006642066420664188	"NX_A0PG75-1 nP20K
PLSCR5 PLSCR5
Phospholipid
scramblase family
member 5 isoform Iso
1 PE=2"
168	NX_A0PJE2-1	2	-0.3252365930599373	"NX_A0PJE2-1 nP20K
DHRS12 DHRS12 Dehydr
ogenase/reductase
SDR family member 12
isoform Iso 1 PE=2"
169	NX_A0PK11-1	2	0.7577586206896555	"NX_A0PK11-1 nP20K
CLRN2 CLRN2 Clarin-2
isoform Iso 1 PE=2"
170	NX_A0ZSE6-1	2	0.10176991150442481	"NX_A0ZSE6-1 nP20K
TMEM30CP TMEM30CP
Cell cycle control
protein 50C isoform
Iso 1 PE=2"
171	NX_A1A4F0-1	2	-0.04592592592592593	"NX_A1A4F0-1 nP20K
SLC66A1L SLC66A1L
Putative
uncharacterized
protein SLC66A1L
isoform Iso 1 PE=2"
172	NX_A1L157-1	2	0.4501976284584973	"NX_A1L157-1 nP20K
TSPAN11 TSPAN11
Tetraspanin-11
isoform Iso 1 PE=2"
173	NX_A1L168-1	2	-0.714754098360656	"NX_A1L168-1 nP20K
C20orf202 C20orf202
Uncharacterized
protein C20orf202
isoform Iso 1 PE=2"
174	NX_A1L1A6-1	2	0.16979166666666676	"NX_A1L1A6-1 nP20K
IGSF23 IGSF23
Immunoglobulin
superfamily member
23 isoform Iso 1
PE=2"
175	NX_A1L443-1	2	-0.5837301587301581	"NX_A1L443-1 nP20K
NUTM2F NUTM2F NUT
family member 2F
isoform Iso 1 PE=2"
176	NX_A1L4L8-1	2	0.11807909604519776	"NX_A1L4L8-1 nP20K
PLAC8L1 PLAC8L1
PLAC8-like protein 1
isoform Iso 1 PE=2"
177	NX_A2A2V5-1	2	0.3018691588785049	"NX_A2A2V5-1 nP20K
SERTM1 SERTM1
Serine-rich and
transmembrane
domain-containing
protein 1 isoform
Iso 1 PE=2"
178	NX_A2A368-1	2	-0.3929012345679016	"NX_A2A368-1 nP20K
MAGEB16 MAGEB16
Melanoma-associated
antigen B16 isoform
Iso 1 PE=2"
179	NX_A2CJ06-1	2	-0.5600346020761243	"NX_A2CJ06-1 nP20K
DYTN DYTN
Dystrotelin isoform
Iso 1 PE=2"
180	NX_A2RRL7-1	2	0.19719626168224294	"NX_A2RRL7-1 nP20K
TMEM213 TMEM213
Transmembrane
protein 213 isoform
Iso 1 PE=2"
181	NX_A2RU37-1	2	-0.7603305785123968	"NX_A2RU37-1 nP20K
C9orf170 C9orf170
Uncharacterized
protein C9orf170
isoform Iso 1 PE=2"
182	NX_A2RUG3-1	2	0.8598290598290592	"NX_A2RUG3-1 nP20K
XKRY2 XKRY2 Testis-
specific XK-related
protein, Y-linked 2
isoform Iso 1 PE=2"
183	NX_A2RUQ5-1	2	-0.08023952095808376	"NX_A2RUQ5-1 nP20K
C17orf102 C17orf102
Uncharacterized
protein C17orf102
isoform Iso 1 PE=2"
184	NX_A2RUR9-1	2	-0.9887876664330818	"NX_A2RUR9-1 nP20K
CCDC144A CCDC144A
Coiled-coil domain-
containing protein
144A isoform Iso 1
PE=2"
185	NX_A2RUU4-1	2	-0.09173553719008277	"NX_A2RUU4-1 nP20K
CLPSL1 CLPSL1
Colipase-like
protein 1 isoform
Iso 1 PE=2"
186	NX_A3KFT3-1	3	0.7096153846153849	"NX_A3KFT3-1 nP20K
OR2M5 OR2M5
Olfactory receptor
2M5 isoform Iso 1
PE=3"
187	NX_A3QJZ6-1	3	-0.0020790020790020813	"NX_A3QJZ6-1 nP20K
PRAMEF22 PRAMEF22
PRAME family member
22 isoform Iso 1
PE=3"
188	NX_A3QJZ7-1	3	0.03870292887029283	"NX_A3QJZ7-1 nP20K
PRAMEF27 PRAMEF27
PRAME family member
27 isoform Iso 1
PE=3"
189	NX_A4D0T2-1	4	-0.03652173913043493	"NX_A4D0T2-1 nP20K
C7orf66 C7orf66
Uncharacterized
protein C7orf66
isoform Iso 1 PE=4"
190	NX_A4D0T7-1	2	1.2457627118644063	"NX_A4D0T7-1 nP20K
SMIM30 SMIM30 Small
integral membrane
protein 30 isoform
Iso 1 PE=2"
191	NX_A4D0Y5-1	2	-0.2433333333333333	"NX_A4D0Y5-1 nP20K
C7orf77 C7orf77
Uncharacterized
protein C7orf77
isoform Iso 1 PE=2"
192	NX_A4D1E1-1	2	-0.7917716827279465	"NX_A4D1E1-1 nP20K
ZNF804B ZNF804B Zinc
finger protein 804B
isoform Iso 1 PE=2"
193	NX_A4D1N5-1	2	-0.3366666666666665	"NX_A4D1N5-1 nP20K
Putative
uncharacterized
protein FLJ40288
isoform Iso 1
Putative
uncharacterized
protein FLJ40288
isoform Iso 1
Putative
uncharacterized
protein FLJ40288
isoform Iso 1 PE=2"
194	NX_A4D1Z8-1	2	-0.22569444444444434	"NX_A4D1Z8-1 nP20K
GRIFIN GRIFIN Grifin
isoform Iso 1 PE=2"
195	NX_A4D250-1	2	-0.27318435754189957	"NX_A4D250-1 nP20K
BLACE BLACE B-cell
acute lymphoblastic
leukemia-expressed
protein isoform Iso
1 PE=2"
196	NX_A4D2G3-1	2	0.7961290322580655	"NX_A4D2G3-1 nP20K
OR2A25 OR2A25
Olfactory receptor
2A25 isoform Iso 1
PE=2"
197	NX_A4D2H0-1	2	-0.7867438867438877	"NX_A4D2H0-1 nP20K
CTAGE15 CTAGE15
cTAGE family member
15 isoform Iso 1
PE=2"
198	NX_A4IF30-1	2	0.2969289827255277	"NX_A4IF30-1 nP20K
SLC35F4 SLC35F4
Solute carrier
family 35 member F4
isoform Iso 1 PE=2"
199	NX_A4QN01-1	2	-0.4531250000000001	"NX_A4QN01-1 nP20K
LINC01553 LINC01553
Putative
uncharacterized
protein encoded by
LINC01553 isoform
Iso 1 PE=2"
200	NX_A4QPB2-1	2	-0.42658730158730207	"NX_A4QPB2-1 nP20K
LRP5L LRP5L Low-
density lipoprotein
receptor-related
protein 5-like
protein isoform Iso
1 PE=2"
201	NX_A6NC51-1	2	0.8394849785407725	"NX_A6NC51-1 nP20K
TMEM150B TMEM150B
Modulator of
macroautophagy
TMEM150B isoform Iso
1 PE=2"
202	NX_A6NC57-1	2	-0.908615049073065	"NX_A6NC57-1 nP20K
ANKRD62 ANKRD62
Ankyrin repeat
domain-containing
protein 62 isoform
Iso 1 PE=2"
203	NX_A6NCE7-1	2	-0.3872000000000001	"NX_A6NCE7-1 nP20K
MAP1LC3B2 MAP1LC3B2
Microtubule-
associated proteins
1A/1B light chain 3
beta 2 isoform Iso 1
PE=2"
204	NX_A6NCF5-1	2	0.004127579737335848	"NX_A6NCF5-1 nP20K
KLHL33 KLHL33 Kelch-
like protein 33
isoform Iso 1 PE=2"
205	NX_A6NCI8-1	2	-0.6042299349240784	"NX_A6NCI8-1 nP20K
C2orf78 C2orf78
Uncharacterized
protein C2orf78
isoform Iso 1 PE=2"
206	NX_A6NCK2-1	2	-0.38699551569506696	"NX_A6NCK2-1 nP20K
TRIM43B TRIM43B
Tripartite motif-
containing protein
43B isoform Iso 1
PE=2"
207	NX_A6NCV1-1	2	0.7250000000000003	"NX_A6NCV1-1 nP20K
OR6C74 OR6C74
Olfactory receptor
6C74 isoform Iso 1
PE=2"
208	NX_A6NCW0-1	3	-0.522264150943396	"NX_A6NCW0-1 nP20K
USP17L3 USP17L3
Ubiquitin carboxyl-
terminal hydrolase
17-like protein 3
isoform Iso 1 PE=3"
209	NX_A6NCW7-1	3	-0.509433962264151	"NX_A6NCW7-1 nP20K
USP17L4 USP17L4
Inactive ubiquitin
carboxyl-terminal
hydrolase 17-like
protein 4 isoform
Iso 1 PE=3"
210	NX_A6ND48-1	2	0.805787781350483	"NX_A6ND48-1 nP20K
OR14I1 OR14I1
Olfactory receptor
14I1 isoform Iso 1
PE=2"
211	NX_A6NDD5-1	2	-0.35882352941176454	"NX_A6NDD5-1 nP20K
SYNDIG1L SYNDIG1L
Synapse
differentiation-
inducing gene
protein 1-like
isoform Iso 1 PE=2"
212	NX_A6NDE4-1	2	-1.4036290322580622	"NX_A6NDE4-1 nP20K
RBMY1B RBMY1B RNA-
binding motif
protein, Y
chromosome, family 1
member B isoform Iso
1 PE=2"
213	NX_A6NDE8-1	2	-1.5188034188034194	"NX_A6NDE8-1 nP20K
GAGE12H GAGE12H G
antigen 12H isoform
Iso 1 PE=2"
214	NX_A6NDH6-1	3	0.7587859424920129	"NX_A6NDH6-1 nP20K
OR5H15 OR5H15
Olfactory receptor
5H15 isoform Iso 1
PE=3"
215	NX_A6NDI0-1	2	-0.36703539823008796	"NX_A6NDI0-1 nP20K
TRIM49B TRIM49B
Putative tripartite
motif-containing
protein 49B isoform
Iso 1 PE=2"
216	NX_A6NDL8-1	2	0.6897435897435897	"NX_A6NDL8-1 nP20K
OR6C68 OR6C68
Olfactory receptor
6C68 isoform Iso 1
PE=2"
217	NX_A6NDN8-1	4	0.018627450980392247	"NX_A6NDN8-1 nP20K
Putative ubiquitin-
like protein FUBI-
like protein
ENSP00000310146
isoform Iso 1
Putative ubiquitin-
like protein FUBI-
like protein
ENSP00000310146
isoform Iso 1
Putative ubiquitin-
like protein FUBI-
like protein
ENSP00000310146
isoform Iso 1 PE=4"
218	NX_A6NDP7-1	2	0.7957654723127036	"NX_A6NDP7-1 nP20K
MYADML2 MYADML2
Myeloid-associated
differentiation
marker-like protein
2 isoform Iso 1 PE=2"
219	NX_A6NDS4-1	2	-0.6663023679417115	"NX_A6NDS4-1 nP20K
TBC1D3B TBC1D3B TBC1
domain family member
3B isoform Iso 1
PE=2"
220	NX_A6NDY0-1	2	-0.7312949640287768	"NX_A6NDY0-1 nP20K
PABPN1L PABPN1L
Embryonic
polyadenylate-
binding protein 2
isoform Iso 1 PE=2"
221	NX_A6NEF3-1	2	-1.292508710801396	"NX_A6NEF3-1 nP20K
GOLGA6L4 GOLGA6L4
Golgin subfamily A
member 6-like
protein 4 isoform
Iso 1 PE=2"
222	NX_A6NEQ0-1	2	-1.390725806451611	"NX_A6NEQ0-1 nP20K
RBMY1E RBMY1E RNA-
binding motif
protein, Y
chromosome, family 1
member E isoform Iso
1 PE=2"
223	NX_A6NEQ2-1	2	-0.2046948356807513	"NX_A6NEQ2-1 nP20K
FAM181B FAM181B
Protein FAM181B
isoform Iso 1 PE=2"
224	NX_A6NER0-1	2	-0.6561020036429867	"NX_A6NER0-1 nP20K
TBC1D3F TBC1D3F TBC1
domain family member
3F isoform Iso 1
PE=2"
225	NX_A6NET4-1	3	0.5981308411214955	"NX_A6NET4-1 nP20K
OR5K3 OR5K3
Olfactory receptor
5K3 isoform Iso 1
PE=3"
226	NX_A6NEV1-1	2	-0.25225563909774457	"NX_A6NEV1-1 nP20K
PRR23A PRR23A
Proline-rich protein
23A isoform Iso 1
PE=2"
227	NX_A6NF89-1	2	0.7149681528662426	"NX_A6NF89-1 nP20K
OR6C6 OR6C6
Olfactory receptor
6C6 isoform Iso 1
PE=2"
228	NX_A6NFC5-1	2	0.7973094170403591	"NX_A6NFC5-1 nP20K
TMEM235 TMEM235
Transmembrane
protein 235 isoform
Iso 1 PE=2"
229	NX_A6NFD8-3	2	-0.48512396694214915	"NX_A6NFD8-3 nP20K
HELT HELT Hairy and
enhancer of split-
related protein HELT
isoform Iso 1 PE=2"
230	NX_A6NFE2-1	2	-0.44693877551020345	"NX_A6NFE2-1 nP20K
SMCO2 SMCO2 Single-
pass membrane and
coiled-coil domain-
containing protein 2
isoform Iso 1 PE=2"
231	NX_A6NFK2-1	2	-0.9072580645161289	"NX_A6NFK2-1 nP20K
GRXCR2 GRXCR2
Glutaredoxin domain-
containing cysteine-
rich protein 2
isoform Iso 1 PE=2"
232	NX_A6NFN9-2	2	-0.13446215139442239	"NX_A6NFN9-2 nP20K
ANKUB1 ANKUB1
Protein ANKUB1
isoform Iso 2 PE=2"
233	NX_A6NFQ7-1	2	-0.6314136125654454	"NX_A6NFQ7-1 nP20K
DPRX DPRX Divergent
paired-related
homeobox isoform Iso
1 PE=2"
234	NX_A6NFU8-1	2	-0.16224489795918354	"NX_A6NFU8-1 nP20K
PGPEP1L PGPEP1L
Pyroglutamyl-
peptidase 1-like
protein isoform Iso
1 PE=2"
235	NX_A6NG13-1	2	-0.1788770053475934	"NX_A6NG13-1 nP20K
MGAT4D MGAT4D
Alpha-1,3-mannosyl-
glycoprotein 4-beta-
N-acetylglucosaminyl
transferase-like
protein MGAT4D
isoform Iso 1 PE=2"
236	NX_A6NGA9-1	2	0.020512820512820433	"NX_A6NGA9-1 nP20K
TMEM202 TMEM202
Transmembrane
protein 202 isoform
Iso 1 PE=2"
237	NX_A6NGB0-1	2	-0.5069164265129669	"NX_A6NGB0-1 nP20K
TMEM191C TMEM191C
Transmembrane
protein 191C isoform
Iso 1 PE=2"
238	NX_A6NGD5-1	2	-0.8689516129032242	"NX_A6NGD5-1 nP20K
ZSCAN5C ZSCAN5C Zinc
finger and SCAN
domain-containing
protein 5C isoform
Iso 1 PE=2"
239	NX_A6NGG3-1	2	-0.6454545454545457	"NX_A6NGG3-1 nP20K
C9orf92 C9orf92
Putative
uncharacterized
protein C9orf92
isoform Iso 1 PE=2"
240	NX_A6NGH8-1	2	-0.0648325358851674	"NX_A6NGH8-1 nP20K
ANKRD61 ANKRD61
Ankyrin repeat
domain-containing
protein 61 isoform
Iso 1 PE=2"
241	NX_A6NGJ6-1	2	-0.3757238307349666	"NX_A6NGJ6-1 nP20K
TRIM64 TRIM64
Tripartite motif-
containing protein
64 isoform Iso 1
PE=2"
242	NX_A6NGN4-1	3	-0.00983263598326353	"NX_A6NGN4-1 nP20K
PRAMEF25 PRAMEF25
PRAME family member
25 isoform Iso 1
PE=3"
243	NX_A6NGY1-1	2	-0.8858156028368788	"NX_A6NGY1-1 nP20K
FRG2C FRG2C Protein
FRG2-like-2 isoform
Iso 1 PE=2"
244	NX_A6NGY5-1	3	0.7407523510971791	"NX_A6NGY5-1 nP20K
OR51F1 OR51F1
Olfactory receptor
51F1 isoform Iso 1
PE=3"
245	NX_A6NGZ8-1	2	0.6535353535353534	"NX_A6NGZ8-1 nP20K
SMIM9 SMIM9 Small
integral membrane
protein 9 isoform
Iso 1 PE=2"
246	NX_A6NH00-1	2	0.5791666666666668	"NX_A6NH00-1 nP20K
OR2T8 OR2T8
Olfactory receptor
2T8 isoform Iso 1
PE=2"
247	NX_A6NH13-1	2	-0.7560810810810811	"NX_A6NH13-1 nP20K
DNAJC9-AS1
DNAJC9-AS1 Putative
uncharacterized
protein DNAJC9-AS1
isoform Iso 1 PE=2"
248	NX_A6NH21-1	2	0.4716216216216224	"NX_A6NH21-1 nP20K
SERINC4 SERINC4
Serine incorporator
4 isoform Iso 1 PE=2"
249	NX_A6NH52-1	2	0.3835680751173706	"NX_A6NH52-1 nP20K
TVP23A TVP23A Golgi
apparatus membrane
protein TVP23
homolog A isoform
Iso 1 PE=2"
250	NX_A6NH57-1	2	0.021229050279329684	"NX_A6NH57-1 nP20K
ARL5C ARL5C Putative
ADP-ribosylation
factor-like protein
5C isoform Iso 1
PE=2"
251	NX_A6NHA9-1	3	0.7912621359223311	"NX_A6NHA9-1 nP20K
OR4C46 OR4C46
Olfactory receptor
4C46 isoform Iso 1
PE=3"
252	NX_A6NHG4-1	2	0.07910447761194028	"NX_A6NHG4-1 nP20K
DDTL DDTL
D-dopachrome
decarboxylase-like
protein isoform Iso
1 PE=2"
253	NX_A6NHG9-1	2	0.7561290322580649	"NX_A6NHG9-1 nP20K
OR5H14 OR5H14
Olfactory receptor
5H14 isoform Iso 1
PE=2"
254	NX_A6NHN0-1	2	-0.6410901467505239	"NX_A6NHN0-1 nP20K
OTOL1 OTOL1 Otolin-1
isoform Iso 1 PE=2"
255	NX_A6NHP3-1	2	-0.9400497512437801	"NX_A6NHP3-1 nP20K
SPDYE2B SPDYE2B
Speedy protein E2B
isoform Iso 1 PE=2"
256	NX_A6NHS7-1	2	-0.2958823529411766	"NX_A6NHS7-1 nP20K
MANSC4 MANSC4 MANSC
domain-containing
protein 4 isoform
Iso 1 PE=2"
257	NX_A6NHY2-1	2	-0.40340909090909105	"NX_A6NHY2-1 nP20K
ANKDD1B ANKDD1B
Ankyrin repeat and
death domain-
containing protein
1B isoform Iso 1
PE=2"
258	NX_A6NHY6-1	4	-0.253623188405797	"NX_A6NHY6-1 nP20K
C9orf118 C9orf118
Putative
uncharacterized
protein C9orf118
isoform Iso 1 PE=4"
259	NX_A6NI15-1	2	-0.5886010362694301	"NX_A6NI15-1 nP20K
MSGN1 MSGN1
Mesogenin-1 isoform
Iso 1 PE=2"
260	NX_A6NI47-1	2	-0.7978346456692905	"NX_A6NI47-1 nP20K
POTEM POTEM Putative
POTE ankyrin domain
family member M
isoform Iso 1 PE=2"
261	NX_A6NI86-1	2	-1.2563218390804614	"NX_A6NI86-1 nP20K
GOLGA6L10 GOLGA6L10
Golgin subfamily A
member 6-like
protein 10 isoform
Iso 1 PE=2"
262	NX_A6NIJ9-1	2	0.8092948717948725	"NX_A6NIJ9-1 nP20K
OR6C70 OR6C70
Olfactory receptor
6C70 isoform Iso 1
PE=2"
263	NX_A6NIN4-1	2	-0.5436842105263161	"NX_A6NIN4-1 nP20K
RNF227 RNF227 RING
finger protein 227
isoform Iso 1 PE=2"
264	NX_A6NIR3-1	2	-0.48192419825072774	"NX_A6NIR3-1 nP20K
AGAP5 AGAP5 Arf-GAP
with GTPase, ANK
repeat and PH
domain-containing
protein 5 isoform
Iso 1 PE=2"
265	NX_A6NIY4-1	2	-0.9106965174129342	"NX_A6NIY4-1 nP20K
SPDYE5 SPDYE5 Speedy
protein E5 isoform
Iso 1 PE=2"
266	NX_A6NIZ1-1	2	-0.4097826086956522	"NX_A6NIZ1-1 nP20K
Ras-related protein
Rap-1b-like protein
isoform Iso 1 Ras-
related protein
Rap-1b-like protein
isoform Iso 1 Ras-
related protein
Rap-1b-like protein
isoform Iso 1 PE=2"
267	NX_A6NJ46-1	2	-0.7052830188679247	"NX_A6NJ46-1 nP20K
NKX6-3 NKX6-3
Homeobox protein
Nkx-6.3 isoform Iso
1 PE=2"
268	NX_A6NJ69-1	2	0.10943396226415084	"NX_A6NJ69-1 nP20K
IGIP IGIP IgA-
inducing protein
homolog isoform Iso
1 PE=2"
269	NX_A6NJG6-1	2	-0.5866666666666667	"NX_A6NJG6-1 nP20K
ARGFX ARGFX
Arginine-fifty
homeobox isoform Iso
1 PE=2"
270	NX_A6NJI1-1	2	-1.120869565217392	"NX_A6NJI1-1 nP20K
C11orf86 C11orf86
Uncharacterized
protein C11orf86
isoform Iso 1 PE=2"
271	NX_A6NJJ6-1	2	-0.35474860335195546	"NX_A6NJJ6-1 nP20K
C19orf67 C19orf67
UPF0575 protein
C19orf67 isoform Iso
1 PE=2"
272	NX_A6NJL1-1	2	-0.9052525252525242	"NX_A6NJL1-1 nP20K
ZSCAN5B ZSCAN5B Zinc
finger and SCAN
domain-containing
protein 5B isoform
Iso 1 PE=2"
273	NX_A6NJU9-1	2	-0.8652021089630957	"NX_A6NJU9-1 nP20K
NPIPB13 NPIPB13
Nuclear pore
complex-interacting
protein family
member B13 isoform
Iso 1 PE=2"
274	NX_A6NJW4-1	2	0.18327272727272725	"NX_A6NJW4-1 nP20K
LRRC3C LRRC3C
Leucine-rich repeat-
containing protein
3C isoform Iso 1
PE=2"
275	NX_A6NJW9-1	2	0.0014285714285714763	"NX_A6NJW9-1 nP20K
CD8B2 CD8B2 T-cell
surface glycoprotein
CD8 beta-2 chain
isoform Iso 1 PE=2"
276	NX_A6NJZ3-1	2	0.7756410256410262	"NX_A6NJZ3-1 nP20K
OR6C65 OR6C65
Olfactory receptor
6C65 isoform Iso 1
PE=2"
277	NX_A6NK53-1	2	-0.9337313432835802	"NX_A6NK53-1 nP20K
ZNF233 ZNF233 Zinc
finger protein 233
isoform Iso 1 PE=2"
278	NX_A6NK59-1	2	-0.05826235093696787	"NX_A6NK59-1 nP20K
ASB14 ASB14 Ankyrin
repeat and SOCS box
protein 14 isoform
Iso 1 PE=2"
279	NX_A6NK75-1	2	-0.8624125874125848	"NX_A6NK75-1 nP20K
ZNF98 ZNF98 Zinc
finger protein 98
isoform Iso 1 PE=2"
280	NX_A6NK97-1	2	0.41405405405405465	"NX_A6NK97-1 nP20K
SLC22A20P SLC22A20P
Solute carrier
family 22 member 20
isoform Iso 1 PE=2"
281	NX_A6NKC9-1	2	-0.6980044345897999	"NX_A6NKC9-1 nP20K
SH2D7 SH2D7 SH2
domain-containing
protein 7 isoform
Iso 1 PE=2"
282	NX_A6NKD2-1	2	-0.5655844155844154	"NX_A6NKD2-1 nP20K
TSPY2 TSPY2 Testis-
specific Y-encoded
protein 2 isoform
Iso 1 PE=2"
283	NX_A6NKK0-1	2	0.7051118210862621	"NX_A6NKK0-1 nP20K
OR5H1 OR5H1
Olfactory receptor
5H1 isoform Iso 1
PE=2"
284	NX_A6NKP2-1	2	-0.12677725118483463	"NX_A6NKP2-1 nP20K
SDR42E2 SDR42E2
Putative short-chain
dehydrogenase/reduct
ase family 42E
member 2 isoform Iso
1 PE=2"
285	NX_A6NKQ9-1	2	-0.13475935828877006	"NX_A6NKQ9-1 nP20K
CGB1 CGB1
Choriogonadotropin
subunit beta variant
1 isoform Iso 1 PE=2"
286	NX_A6NKU9-1	2	-0.823861566484516	"NX_A6NKU9-1 nP20K
SPDYE3 SPDYE3 Speedy
protein E3 isoform
Iso 1 PE=2"
287	NX_A6NKW6-1	2	-0.046250000000000055	"NX_A6NKW6-1 nP20K
SHISAL2B SHISAL2B
Protein shisa-
like-2B isoform Iso
1 PE=2"
288	NX_A6NKX1-1	3	-0.5172131147540984	"NX_A6NKX1-1 nP20K
FAM223B FAM223B
Protein FAM223B
isoform Iso 1 PE=3"
289	NX_A6NL05-1	3	-0.8377358490566037	"NX_A6NL05-1 nP20K
FAM74A7 FAM74A7
Protein FAM74A7
isoform Iso 1 PE=3"
290	NX_A6NL08-1	3	0.7983974358974363	"NX_A6NL08-1 nP20K
OR6C75 OR6C75
Olfactory receptor
6C75 isoform Iso 1
PE=3"
291	NX_A6NL26-1	2	0.6116504854368932	"NX_A6NL26-1 nP20K
OR5B21 OR5B21
Olfactory receptor
5B21 isoform Iso 1
PE=2"
292	NX_A6NL46-1	3	-0.7935294117647054	"NX_A6NL46-1 nP20K
Putative UPF0607
protein
ENSP00000332738
isoform Iso 1
Putative UPF0607
protein
ENSP00000332738
isoform Iso 1
Putative UPF0607
protein
ENSP00000332738
isoform Iso 1 PE=3"
293	NX_A6NLE4-1	2	-0.5552325581395356	"NX_A6NLE4-1 nP20K
SMIM23 SMIM23 Small
integral membrane
protein 23 isoform
Iso 1 PE=2"
294	NX_A6NLF2-1	3	-0.9708791208791194	"NX_A6NLF2-1 nP20K
ELOA3D ELOA3D
Elongin-A3 member D
isoform Iso 1 PE=3"
295	NX_A6NLI5-1	2	-0.33444444444444477	"NX_A6NLI5-1 nP20K
TRIM64C TRIM64C
Tripartite motif-
containing protein
64C isoform Iso 1
PE=2"
296	NX_A6NLW8-1	2	-1.0946078431372548	"NX_A6NLW8-1 nP20K
DUXA DUXA Double
homeobox protein A
isoform Iso 1 PE=2"
297	NX_A6NLX3-1	2	-0.6383966244725742	"NX_A6NLX3-1 nP20K
SPDYE4 SPDYE4 Speedy
protein E4 isoform
Iso 1 PE=2"
298	NX_A6NM03-1	2	0.7392405063291146	"NX_A6NM03-1 nP20K
OR2AG2 OR2AG2
Olfactory receptor
2AG2 isoform Iso 1
PE=2"
299	NX_A6NM36-1	2	-0.03787375415282395	"NX_A6NM36-1 nP20K
LRRC30 LRRC30
Leucine-rich repeat-
containing protein
30 isoform Iso 1
PE=2"
300	NX_A6NM62-1	2	-0.700721732157178	"NX_A6NM62-1 nP20K
LRRC53 LRRC53
Leucine-rich repeat-
containing protein
53 isoform Iso 1
PE=2"
301	NX_A6NM66-1	4	-0.39814814814814803	"NX_A6NM66-1 nP20K
LINC01548 LINC01548
Uncharacterized
protein encoded by
LINC01548 isoform
Iso 1 PE=4"
302	NX_A6NM76-1	2	0.6044871794871799	"NX_A6NM76-1 nP20K
OR6C76 OR6C76
Olfactory receptor
6C76 isoform Iso 1
PE=2"
